length,common_edges,common_nodes,common_edges_mean,common_nodes_mean
345208.6427894988,0.23,0.53,0.23747000000000001,0.5430300000000001
347270.2277618685,0.32,0.52,0.23687,0.54415
351782.98849082843,0.24,0.54,0.24343,0.5441900000000001
352203.8817664824,0.29,0.53,0.23194499999999998,0.5430699999999999
334797.5280971731,0.215,0.51,0.22701999999999997,0.54149
358216.8530648927,0.315,0.51,0.24915,0.54298
348399.8743472085,0.28,0.52,0.23911000000000002,0.54012
333988.595302465,0.295,0.52,0.24185500000000001,0.54099
343154.37849519844,0.28,0.51,0.22441,0.5418
336678.53070396173,0.225,0.52,0.23693,0.53772
348038.45386084315,0.25,0.51,0.23847000000000002,0.5405
367712.02350719494,0.285,0.57,0.26089999999999997,0.54517
361548.5437631776,0.23,0.51,0.252035,0.54146
347485.78055491846,0.29,0.57,0.23507,0.54017
351817.87781051715,0.305,0.51,0.244475,0.54179
338990.0620586149,0.22,0.55,0.23362,0.54039
338613.55091758666,0.29,0.54,0.236605,0.5425899999999999
349452.8149716438,0.19,0.54,0.23432499999999998,0.53985
350954.21121403726,0.195,0.58,0.234745,0.54088
355160.677720512,0.3,0.6,0.24273000000000003,0.5426
343823.5210337469,0.275,0.57,0.23300500000000002,0.54225
348486.873101898,0.265,0.56,0.23863,0.5378699999999998
341249.2475757084,0.27,0.57,0.24736000000000002,0.54682
347620.3732073845,0.34,0.51,0.23639,0.5408399999999999
341115.582789451,0.235,0.56,0.25348000000000004,0.54375
334761.92376468587,0.21,0.5,0.23822500000000002,0.5411900000000001
350355.92284090014,0.285,0.51,0.24739999999999998,0.5423
341211.1894733992,0.315,0.51,0.24802499999999997,0.54362
355597.41959791875,0.245,0.55,0.239785,0.5423
335155.4961886995,0.25,0.51,0.239185,0.54104
352489.28349916765,0.285,0.51,0.235995,0.5382100000000001
351042.3920727981,0.31,0.51,0.23443,0.5413
350983.95630219474,0.365,0.59,0.25177499999999997,0.5426300000000001
355110.8738081338,0.295,0.52,0.244535,0.5411199999999999
347276.9381578943,0.315,0.55,0.24170000000000003,0.5413699999999999
347908.5731110068,0.285,0.52,0.258385,0.5480499999999999
346426.05153496604,0.21,0.56,0.235395,0.5423899999999999
364584.1643998524,0.17,0.55,0.241595,0.54325
334237.6495153898,0.275,0.56,0.245635,0.54406
335874.4356669751,0.265,0.54,0.24130500000000002,0.54193
354644.2732387646,0.23,0.51,0.238965,0.5405599999999999
338068.5748180437,0.235,0.54,0.23903,0.54253
348962.52918263496,0.28,0.56,0.22704500000000002,0.54116
347385.92475421086,0.31,0.53,0.235195,0.5396200000000001
342330.53507281095,0.26,0.51,0.2275,0.53786
363827.4150594716,0.28,0.55,0.24609999999999999,0.53955
341866.9204080944,0.315,0.53,0.23951,0.5429100000000001
339604.8270069647,0.24,0.51,0.24096,0.5396899999999999
350235.4041135127,0.22,0.51,0.239855,0.54087
344804.3807200446,0.26,0.52,0.23482,0.5444500000000001
346402.33027712465,0.35,0.52,0.23567500000000002,0.53855
352059.2525997637,0.295,0.53,0.239285,0.54193
350009.04679688904,0.31,0.53,0.248265,0.54252
349323.9532763404,0.32,0.55,0.23945000000000002,0.5380499999999999
346183.34339233564,0.375,0.54,0.23229500000000003,0.5431
336702.85034705757,0.265,0.54,0.23917000000000002,0.54122
344192.6380910101,0.295,0.57,0.24543500000000001,0.53847
344851.65115881746,0.3,0.64,0.24648,0.54124
358474.3723620852,0.285,0.58,0.243135,0.54486
347209.8319565514,0.175,0.58,0.226685,0.5393
339163.6629778424,0.235,0.54,0.23132,0.54301
330396.03424815706,0.265,0.55,0.242205,0.54216
346956.4572356742,0.265,0.51,0.24625999999999998,0.54228
348925.9018227826,0.165,0.6,0.23864,0.54502
333568.31346275716,0.265,0.53,0.23969500000000002,0.5418200000000001
338511.99554569554,0.275,0.5,0.24472,0.54
337594.824868627,0.285,0.58,0.25052500000000005,0.5454499999999999
344377.6934198013,0.205,0.54,0.23845,0.5432400000000001
343457.15715954,0.27,0.52,0.237845,0.54299
343590.2018233505,0.25,0.56,0.23448500000000003,0.5394
339148.40472231345,0.31,0.55,0.23960499999999998,0.54113
361344.4737942872,0.21,0.61,0.24885000000000002,0.5433100000000001
351187.6904586854,0.225,0.54,0.24032,0.54069
352490.06981940405,0.29,0.56,0.24026,0.54155
338010.5025175168,0.245,0.57,0.23984,0.54325
349865.1167769225,0.28,0.55,0.24815500000000004,0.54003
343123.4629857589,0.27,0.52,0.230755,0.5391
357057.43887676386,0.355,0.59,0.24312999999999999,0.5416500000000001
352138.34611643496,0.29,0.53,0.247055,0.53968
365556.7389430879,0.24,0.56,0.23179000000000002,0.5403000000000001
351768.87410004373,0.325,0.51,0.24507500000000002,0.54023
354439.69093326246,0.315,0.52,0.231065,0.54263
345948.6112514216,0.26,0.55,0.234295,0.5434500000000001
362439.7289720045,0.26,0.55,0.240225,0.5420600000000001
347829.5208722882,0.235,0.53,0.23053,0.53961
339762.4454446299,0.275,0.52,0.23532,0.5409
343478.2169013689,0.275,0.53,0.252175,0.54499
333464.21637649334,0.275,0.52,0.2518,0.54137
355360.394408106,0.25,0.53,0.23479499999999998,0.5402
342208.91700512404,0.25,0.56,0.24614499999999997,0.53973
350962.96932459564,0.34,0.55,0.24220499999999998,0.54467
343148.94070197566,0.235,0.52,0.23895499999999997,0.54385
338031.03610216035,0.31,0.52,0.24958,0.54577
338248.59888605896,0.295,0.5,0.24679,0.5468500000000001
347981.4926289586,0.295,0.52,0.24399500000000002,0.5405800000000001
366379.4086985322,0.325,0.55,0.25004,0.54069
343350.69107338815,0.24,0.58,0.22660500000000003,0.54277
355855.51651891717,0.33,0.57,0.24267000000000002,0.5381300000000001
310924.88958004944,0.335,0.61,0.24462,0.54055
341727.6621776114,0.195,0.52,0.252375,0.5448599999999999
349838.3491209998,0.315,0.53,0.25023,0.5414300000000001
348321.6725213199,0.24,0.5,0.23934,0.5436700000000001
357144.70155225834,0.285,0.51,0.23768999999999998,0.5423199999999999
354721.76733212953,0.175,0.53,0.24135,0.54596
348833.87835589895,0.355,0.52,0.237485,0.54023
334348.7745527474,0.2,0.57,0.24116500000000002,0.54015
349894.77056595834,0.275,0.51,0.2317,0.54275
344969.3441862571,0.2,0.57,0.22829000000000002,0.53571
325257.64224480215,0.255,0.54,0.235165,0.54057
380851.3006765436,0.32,0.64,0.23793,0.54489
355266.0304623684,0.235,0.53,0.23596999999999996,0.54002
348406.13318242936,0.31,0.55,0.238735,0.54299
341779.1158767346,0.29,0.51,0.23596000000000003,0.54523
363598.2364596173,0.335,0.55,0.24312,0.54049
354464.0977561091,0.355,0.57,0.22342,0.53797
339072.53542351676,0.285,0.56,0.23409,0.5393600000000001
346372.3788777514,0.24,0.52,0.245385,0.54062
328639.61369297246,0.275,0.52,0.23788,0.54532
335708.3950829579,0.235,0.55,0.23077,0.54071
340435.83872048475,0.27,0.53,0.24296,0.54172
356616.53008341393,0.265,0.54,0.23613,0.54376
359435.69572847325,0.31,0.5,0.24108,0.54539
346853.12442531995,0.255,0.53,0.24137,0.54164
339317.82341171836,0.325,0.55,0.24311000000000002,0.54276
339542.7073097717,0.17,0.58,0.242725,0.5419700000000001
337226.7661659616,0.24,0.59,0.23737,0.54126
349432.8339137499,0.23,0.57,0.24,0.5448500000000001
337628.437384982,0.28,0.56,0.23746,0.5403399999999999
334171.8355874715,0.305,0.58,0.24879500000000002,0.54468
346721.9761431706,0.25,0.56,0.25309,0.54479
346111.9838093883,0.305,0.52,0.24375500000000003,0.5433
357226.0712173631,0.25,0.53,0.23809000000000002,0.5396599999999999
346975.42048298183,0.17,0.58,0.23707999999999999,0.5395
340377.1807530577,0.315,0.55,0.24606999999999998,0.5441099999999999
359631.53401676175,0.215,0.51,0.23893999999999999,0.53889
342668.0914276215,0.215,0.55,0.25321,0.5475099999999999
350688.9217433351,0.335,0.58,0.229565,0.53888
334892.0456307552,0.325,0.54,0.25565,0.54318
352211.8978601592,0.28,0.52,0.24153,0.53928
350228.1818647986,0.35,0.57,0.243435,0.5414500000000001
356717.99542188674,0.32,0.58,0.24364,0.54252
324220.8019117061,0.26,0.52,0.2358,0.54687
343920.7625794641,0.285,0.51,0.243045,0.5437000000000001
354065.8058591268,0.275,0.51,0.23498500000000003,0.53931
351262.4043004302,0.365,0.51,0.23951,0.53999
352834.4411987202,0.225,0.57,0.23915,0.54261
329722.95672647737,0.3,0.53,0.23214999999999997,0.53871
342475.93468431546,0.325,0.51,0.24602499999999997,0.54277
327076.91144296585,0.28,0.51,0.24435500000000002,0.54344
336007.8597848681,0.305,0.52,0.23375,0.5424800000000001
335182.94219320896,0.23,0.52,0.23806,0.5451
348488.8223388669,0.28,0.54,0.22488,0.5386200000000001
347113.3958960539,0.335,0.52,0.24199,0.5428699999999999
348434.49505528447,0.28,0.6,0.22566999999999998,0.54015
346931.5724892079,0.25,0.55,0.240715,0.5404000000000001
350069.78532497725,0.27,0.55,0.24048000000000003,0.5452100000000001
363535.3899815935,0.27,0.57,0.25603,0.5437000000000001
348903.4544132981,0.285,0.54,0.23857000000000003,0.54135
349575.64365777624,0.26,0.59,0.25001,0.54253
335622.593932905,0.26,0.52,0.23621999999999999,0.5453599999999998
343842.9245360475,0.335,0.52,0.252455,0.54333
342376.2727502424,0.245,0.55,0.24014000000000002,0.5428
349051.26703977596,0.295,0.55,0.24816999999999997,0.5429599999999999
355642.5412011398,0.265,0.59,0.24097500000000002,0.5447099999999999
344211.6644048699,0.22,0.52,0.23698,0.54076
339926.6798071546,0.31,0.54,0.2303,0.5390499999999999
358962.0642532519,0.345,0.54,0.253245,0.54086
343042.69550514413,0.23,0.53,0.236635,0.54437
336005.7945342655,0.265,0.52,0.236005,0.5455899999999999
342020.31633538497,0.32,0.52,0.24720000000000003,0.54117
354618.10216299444,0.335,0.62,0.239315,0.5396700000000001
347514.1389882836,0.285,0.56,0.24157499999999998,0.54127
351134.83107677207,0.195,0.58,0.25064000000000003,0.5423899999999999
356218.23728015024,0.285,0.5,0.23168,0.53776
347302.2441050705,0.41,0.54,0.25749500000000003,0.54596
349549.8243591646,0.29,0.53,0.248475,0.5446700000000001
361537.70284860773,0.2,0.52,0.236735,0.5406700000000001
354779.66046197666,0.25,0.52,0.224315,0.53959
355023.36669910606,0.375,0.61,0.23736500000000002,0.54276
360807.6802521494,0.335,0.52,0.24207499999999998,0.54222
361868.24584758515,0.225,0.55,0.24919,0.5428099999999999
345822.3952908656,0.36,0.51,0.23755500000000002,0.54371
334377.5929913993,0.275,0.53,0.23822500000000002,0.54653
335580.3515328256,0.325,0.62,0.23656,0.53917
350077.1752393987,0.325,0.54,0.24381999999999998,0.54098
347833.7019353021,0.275,0.54,0.2515,0.54383
337809.2370252075,0.265,0.51,0.24342,0.54376
357590.9585544076,0.245,0.6,0.23839,0.54466
337132.2883534748,0.25,0.53,0.226975,0.53692
341729.06798143813,0.275,0.53,0.23970999999999998,0.54377
346941.83612948586,0.315,0.5,0.244435,0.54174
351582.58182355034,0.335,0.56,0.25083999999999995,0.5434500000000001
352068.818798744,0.23,0.51,0.22654000000000002,0.54008
351719.3334032688,0.315,0.55,0.233495,0.5434300000000001
346880.8399904517,0.315,0.55,0.24788,0.5433199999999999
339356.8394982399,0.315,0.51,0.23641000000000004,0.5438399999999999
352718.05944334145,0.265,0.58,0.25731,0.54638
345614.59513168735,0.315,0.55,0.24854500000000002,0.5433999999999999
341920.18686369923,0.235,0.5,0.235835,0.5392
356013.7847560977,0.245,0.5,0.22703,0.5412100000000001
333657.4433315252,0.235,0.52,0.23188,0.5443199999999999
361263.98129582417,0.24,0.54,0.22892500000000002,0.54223
359185.05340499536,0.34,0.6,0.235245,0.5404800000000001
343593.55981602485,0.29,0.58,0.247215,0.54272
343067.9042054579,0.29,0.51,0.252775,0.54477
341396.4776686253,0.305,0.53,0.23756,0.54082
357065.97573242895,0.22,0.55,0.246,0.5435699999999999
347812.706223171,0.33,0.54,0.25224,0.54406
359145.7552507623,0.29,0.53,0.236255,0.5430799999999999
356195.3602568004,0.23,0.51,0.23156000000000002,0.5395699999999999
340354.0370439049,0.285,0.5,0.23755,0.54249
353723.3356540636,0.255,0.51,0.238605,0.5420499999999999
372188.19653513713,0.23,0.51,0.240785,0.54113
352805.78248380614,0.315,0.62,0.24617000000000003,0.54217
343470.3341237153,0.265,0.57,0.26026,0.5473100000000001
339067.6543705757,0.27,0.5,0.23831,0.54427
341096.28452771204,0.305,0.5,0.24028500000000003,0.5411900000000001
342803.49798033404,0.29,0.53,0.23582999999999998,0.54074
350089.9490314126,0.32,0.53,0.237565,0.53985
342729.62231876835,0.25,0.61,0.24310500000000002,0.54504
350124.888496164,0.285,0.51,0.22319,0.54106
368867.41760256805,0.275,0.54,0.23879000000000003,0.54031
350893.6270038141,0.29,0.52,0.247475,0.5499400000000001
338379.4239822597,0.34,0.53,0.2445,0.5403600000000001
344368.44103493134,0.295,0.57,0.26223,0.54237
340886.7043181595,0.205,0.54,0.239915,0.54609
338900.5288518422,0.27,0.56,0.24219500000000002,0.53922
347242.4756148049,0.36,0.57,0.23411999999999997,0.53985
339205.86435287877,0.27,0.5,0.249555,0.53865
349329.9089318733,0.37,0.56,0.23682499999999998,0.53812
336138.1190620183,0.27,0.55,0.23688499999999998,0.5381900000000001
333698.4736342012,0.265,0.52,0.230405,0.5389400000000001
346316.8322463414,0.22,0.53,0.23929000000000003,0.54093
355798.10704535496,0.27,0.52,0.23434000000000002,0.5416
346921.374050176,0.3,0.55,0.24877,0.5449700000000001
355781.4820934945,0.275,0.56,0.23488,0.54247
359709.8569764448,0.27,0.52,0.23847500000000002,0.54187
350120.1001587957,0.31,0.58,0.25038,0.5425
356641.5675556921,0.33,0.53,0.25015,0.54173
353754.20508207224,0.3,0.52,0.218115,0.5399499999999999
347296.63849480095,0.3,0.52,0.24139999999999998,0.54028
338064.14008593676,0.27,0.56,0.2345,0.53918
368730.9866871177,0.35,0.57,0.246985,0.5450799999999999
349715.1438483178,0.345,0.51,0.240635,0.5413600000000001
350734.56438939425,0.315,0.52,0.25131,0.5461200000000002
354768.5277551802,0.29,0.56,0.242885,0.53971
344836.861024117,0.31,0.52,0.249625,0.5456
361136.48605244694,0.235,0.5,0.24257499999999999,0.54426
353486.6663775251,0.265,0.55,0.23409,0.54142
344813.3503159706,0.26,0.51,0.23960000000000004,0.54076
341432.7974141169,0.335,0.53,0.24669,0.54411
354180.05100338685,0.255,0.55,0.229935,0.5406
353718.8370764321,0.315,0.57,0.24443,0.5415500000000001
327574.26490545645,0.17,0.53,0.23482,0.54246
359537.13009142503,0.285,0.51,0.25397,0.5453399999999999
327353.66075903695,0.315,0.53,0.23561500000000002,0.5442100000000001
345819.71808284096,0.265,0.52,0.24683,0.542
348232.75759898126,0.29,0.56,0.25598000000000004,0.54803
339705.34472236887,0.325,0.51,0.24965,0.54217
345024.96335169923,0.33,0.51,0.266505,0.5451800000000001
351346.9343843226,0.375,0.54,0.259685,0.5454300000000001
343110.1350727278,0.325,0.57,0.24112999999999998,0.53912
342135.4546241099,0.26,0.51,0.23809,0.5447799999999999
351116.950041165,0.275,0.53,0.24058000000000002,0.5431400000000001
338662.55547265534,0.225,0.59,0.23032500000000003,0.53868
356085.2935848912,0.27,0.51,0.245825,0.54298
356441.22067967994,0.28,0.54,0.248745,0.5431499999999999
351596.3593893284,0.26,0.5,0.23732999999999999,0.5433399999999999
351509.7052461413,0.23,0.51,0.26065499999999997,0.54414
340951.82389970555,0.415,0.52,0.24844,0.5406099999999999
349054.10739959567,0.23,0.52,0.238005,0.5408
323618.34310461744,0.315,0.58,0.24039,0.5448800000000001
344374.59185819176,0.115,0.57,0.24689,0.54287
359614.8728622273,0.265,0.54,0.24628999999999998,0.54486
340831.1895270976,0.235,0.52,0.23007,0.5409200000000001
371015.10451864253,0.265,0.59,0.24591500000000002,0.54149
348450.9997597455,0.265,0.51,0.23749,0.5428000000000001
354591.9659462074,0.23,0.51,0.24548499999999998,0.54406
347138.9196457115,0.24,0.52,0.242035,0.5443
345464.52138842584,0.34,0.5,0.24234,0.54323
335001.82934781315,0.28,0.53,0.22002499999999997,0.5378099999999999
348962.3773556026,0.29,0.62,0.24020499999999997,0.54395
350488.1938942407,0.295,0.56,0.230745,0.5415
353238.4378298413,0.275,0.6,0.241835,0.54011
347521.7233137059,0.255,0.5,0.245555,0.54423
351705.53851924196,0.32,0.56,0.24055500000000002,0.5435500000000001
363896.4924083947,0.255,0.53,0.245905,0.53888
340433.3578643275,0.26,0.53,0.23475,0.54233
348856.0599044007,0.285,0.56,0.25071000000000004,0.54485
343616.1592183703,0.365,0.57,0.240545,0.54404
349502.4100301201,0.25,0.57,0.24306,0.54271
360279.5055263333,0.24,0.52,0.24276,0.54296
358820.58969849267,0.265,0.56,0.234345,0.54341
356752.98349739297,0.245,0.5,0.23219499999999998,0.5409700000000001
348835.5106727871,0.295,0.59,0.231625,0.53949
349688.98326098046,0.25,0.52,0.24204,0.54453
330496.6754550885,0.3,0.5,0.23556,0.5394800000000001
327057.4762175727,0.27,0.53,0.22997000000000004,0.54082
351324.1419292139,0.265,0.5,0.234895,0.54039
361419.54967721045,0.29,0.59,0.23758500000000002,0.5408099999999999
335146.41702781554,0.365,0.55,0.245505,0.54353
341742.56001504674,0.28,0.66,0.23268,0.54043
350570.82296419,0.285,0.62,0.2536,0.54303
356681.9807226711,0.235,0.57,0.24193,0.5396799999999999
349585.1008504827,0.265,0.51,0.234655,0.54049
351882.4887589907,0.24,0.6,0.248795,0.5432400000000001
358636.2701559055,0.22,0.57,0.24068,0.54073
355925.4160963594,0.26,0.55,0.24022,0.5432899999999999
338103.99884086894,0.265,0.53,0.22696,0.5425099999999999
347468.25507533544,0.37,0.64,0.24602000000000002,0.5464
338968.07653664367,0.44,0.61,0.239435,0.54333
325200.71707044594,0.25,0.51,0.24700999999999998,0.5416700000000001
351698.6179815856,0.245,0.5,0.23667500000000002,0.54222
348744.7680444342,0.24,0.57,0.23241000000000003,0.54123
353201.7169097921,0.26,0.56,0.23901499999999998,0.5399700000000001
342309.75204304163,0.25,0.53,0.24972,0.54446
330810.1253951854,0.265,0.52,0.24180000000000001,0.54152
350271.3573165821,0.32,0.59,0.24939500000000003,0.5427799999999999
354863.34768628277,0.24,0.54,0.241985,0.54476
356624.1437174125,0.285,0.58,0.24346500000000001,0.54452
352839.098835039,0.37,0.52,0.2407,0.546
377195.37853714207,0.285,0.51,0.23161500000000002,0.54311
354043.49890047626,0.255,0.52,0.251975,0.5435899999999999
351691.08840870403,0.31,0.51,0.245645,0.5451699999999999
360752.3230009773,0.26,0.56,0.23369499999999999,0.5421600000000001
355351.34435107495,0.3,0.51,0.249825,0.5415399999999999
346864.92435536935,0.185,0.57,0.24422000000000002,0.5418099999999999
361878.173601763,0.28,0.52,0.23066499999999998,0.5404500000000001
353781.63566476735,0.24,0.58,0.229775,0.54241
364454.7979569626,0.315,0.53,0.22873000000000002,0.53896
348007.16115161893,0.33,0.59,0.243235,0.5426700000000001
345926.4883657421,0.255,0.55,0.24711000000000002,0.54202
359596.49668215174,0.24,0.57,0.24422,0.54333
337300.66353909683,0.295,0.55,0.24647999999999998,0.54169
348049.0383394667,0.31,0.52,0.24468500000000004,0.5442899999999999
337584.7008871634,0.22,0.56,0.23249,0.54246
354172.62845802505,0.3,0.56,0.239815,0.5415399999999999
347813.55832911585,0.305,0.54,0.232255,0.53639
360565.7104677238,0.36,0.54,0.252065,0.54658
366193.7246403575,0.315,0.55,0.23184000000000002,0.5439200000000001
336854.33327929885,0.315,0.55,0.24256,0.53977
349675.5242642662,0.27,0.57,0.24997999999999998,0.5433199999999999
351195.1337857676,0.295,0.54,0.24383000000000002,0.54171
343736.5142208698,0.25,0.5,0.24710499999999996,0.54032
348987.98901605426,0.325,0.53,0.24798,0.5454200000000001
340959.5027233756,0.32,0.52,0.241185,0.54347
344415.93787187117,0.295,0.56,0.24657500000000002,0.54281
343635.8994257997,0.29,0.58,0.239675,0.53753
346904.0583328408,0.265,0.54,0.229825,0.53627
348000.7200623315,0.34,0.55,0.232955,0.54023
347407.5500492116,0.23,0.55,0.24022,0.5406799999999999
365689.024006263,0.34,0.57,0.24383,0.54111
341719.09129388357,0.17,0.5,0.24168,0.54211
334218.8789910554,0.29,0.56,0.23206500000000002,0.5413800000000001
347258.2026649841,0.295,0.56,0.236375,0.53908
357763.96528490016,0.335,0.55,0.25154000000000004,0.5465800000000001
365342.82272426644,0.295,0.51,0.23849500000000004,0.53827
351873.13346277183,0.345,0.52,0.258625,0.5459400000000001
349741.58220992616,0.33,0.5,0.24543,0.54103
329467.2928391705,0.33,0.54,0.23863,0.54402
341770.7132525246,0.265,0.56,0.24380000000000002,0.54238
360079.99219364184,0.31,0.5,0.24497,0.54184
344244.32577140746,0.26,0.5,0.240095,0.54198
341928.5925926798,0.29,0.54,0.23617000000000002,0.5460900000000001
344672.3504953852,0.315,0.53,0.230495,0.5366600000000001
334972.23175571824,0.32,0.54,0.24209,0.5429200000000001
341056.8542134501,0.21,0.53,0.24556,0.54068
343335.75705381593,0.26,0.53,0.228105,0.5405
335456.3297754404,0.275,0.55,0.23918,0.5422100000000001
346908.62656199315,0.34,0.61,0.237235,0.54272
360314.41272991174,0.275,0.61,0.24206999999999998,0.5425699999999999
364302.0930170975,0.285,0.52,0.24077500000000002,0.543
359851.44317935477,0.26,0.51,0.24789499999999998,0.54467
347533.109608906,0.29,0.51,0.24428500000000003,0.54375
344424.0028398873,0.325,0.54,0.23615500000000003,0.5419700000000001
338052.94740986376,0.285,0.52,0.22585500000000003,0.5390199999999999
338923.0674746233,0.27,0.53,0.233045,0.5408299999999999
323948.4068083983,0.22,0.58,0.24241500000000002,0.54164
343502.69166532514,0.18,0.56,0.235195,0.54031
350935.22717805067,0.28,0.53,0.25,0.54279
347909.9104138032,0.275,0.54,0.23780500000000002,0.54066
334460.7754610614,0.26,0.54,0.23551,0.54068
343757.17746688274,0.29,0.58,0.242815,0.53924
344598.17821593303,0.24,0.52,0.241615,0.5406599999999999
358257.1568531042,0.255,0.53,0.237185,0.5432100000000001
332657.8044991783,0.285,0.54,0.23961000000000002,0.54059
331389.23910472734,0.21,0.59,0.22296000000000002,0.54202
335536.4187691343,0.26,0.54,0.23498500000000003,0.54127
344168.24975027813,0.24,0.56,0.2354,0.5386399999999999
349602.0712183019,0.315,0.56,0.23884500000000003,0.53969
361305.6083823357,0.3,0.53,0.255485,0.5442400000000001
338892.8845038908,0.23,0.6,0.24234500000000003,0.5418999999999999
353139.5345801787,0.29,0.56,0.247385,0.5422100000000001
347175.5173189939,0.29,0.56,0.243585,0.5424100000000001
354895.6816373328,0.31,0.54,0.23866000000000004,0.53916
355063.5859170302,0.255,0.58,0.24126,0.5435099999999999
341219.4699401554,0.32,0.61,0.245195,0.54204
339041.28703846765,0.305,0.52,0.231595,0.5419400000000001
336374.364528783,0.265,0.6,0.23946,0.54068
338431.48096812976,0.26,0.52,0.22667,0.54061
330408.46385347954,0.325,0.53,0.24973,0.5434100000000001
337390.34230443067,0.24,0.51,0.228305,0.54347
351547.8324596981,0.355,0.59,0.236065,0.5421800000000001
343034.42642387736,0.325,0.52,0.23698000000000002,0.54709
337948.084039949,0.285,0.53,0.24467000000000003,0.5427799999999999
345557.89275801525,0.27,0.56,0.22875,0.54102
333789.3983532085,0.24,0.53,0.24134,0.54422
341052.9260910522,0.35,0.58,0.249435,0.5422100000000001
351119.6936889406,0.32,0.55,0.24306,0.54038
339262.526842205,0.235,0.6,0.241405,0.542
328915.761062472,0.29,0.58,0.24416,0.5448099999999999
350618.0415554669,0.225,0.6,0.237815,0.5451699999999999
344883.2686792562,0.17,0.56,0.229995,0.5422
341163.91580213443,0.21,0.54,0.24120499999999997,0.54398
349346.3378503341,0.265,0.51,0.229375,0.54065
351378.1363106072,0.285,0.52,0.24402499999999996,0.5410699999999999
351497.6696606069,0.295,0.51,0.23268,0.53785
355107.157932879,0.275,0.51,0.23845499999999997,0.5448900000000001
359878.8701370092,0.285,0.54,0.24120000000000003,0.54271
343154.63923651935,0.28,0.57,0.248425,0.54315
347065.48284120206,0.335,0.52,0.24127999999999997,0.54149
356160.7578618472,0.27,0.55,0.251195,0.54444
351295.1243528905,0.365,0.56,0.23389500000000002,0.53927
346549.49205450405,0.3,0.52,0.238485,0.5394599999999999
351237.56047840265,0.255,0.53,0.26077,0.55271
318346.853771296,0.29,0.51,0.23707,0.5408900000000001
357168.7030199786,0.295,0.53,0.22500499999999998,0.5427000000000001
334114.2272920528,0.255,0.53,0.247995,0.54437
343333.912850696,0.265,0.5,0.23452,0.5439200000000001
356108.9707837911,0.275,0.53,0.23564500000000002,0.54355
355162.0495364622,0.285,0.57,0.229875,0.5416099999999999
350327.8265736626,0.185,0.62,0.23514000000000002,0.54175
355974.94933976035,0.21,0.57,0.228095,0.54258
334621.3430530027,0.335,0.56,0.23891500000000002,0.54163
352380.3140054795,0.28,0.53,0.22892500000000002,0.5421
353000.52206390945,0.255,0.54,0.23655,0.53898
348274.6662480969,0.24,0.52,0.24241000000000001,0.54011
340258.20543292863,0.29,0.59,0.25937,0.5417799999999999
348257.22917592374,0.22,0.5,0.24628,0.54386
338061.01058256044,0.26,0.53,0.24621,0.5405699999999999
367863.2510969971,0.315,0.54,0.23602,0.5414
339724.28884104453,0.31,0.53,0.250195,0.54253
353722.30686626356,0.28,0.53,0.234355,0.5387799999999999
346976.1092351574,0.26,0.67,0.24157,0.54341
333468.0576706978,0.355,0.56,0.25129,0.5409100000000001
349691.3956385457,0.395,0.52,0.262155,0.54894
350567.23724737996,0.255,0.57,0.24085000000000004,0.5414200000000001
343987.80290408083,0.25,0.54,0.2367,0.54036
344602.34025157534,0.32,0.55,0.23054000000000002,0.5428599999999999
344627.79496003245,0.25,0.52,0.23784000000000002,0.5478299999999999
354334.31470310607,0.285,0.58,0.25164000000000003,0.5479
361581.08754404477,0.24,0.51,0.223795,0.5415300000000001
341882.7550554201,0.28,0.56,0.23404000000000003,0.54129
341537.36163989047,0.365,0.51,0.23224,0.54096
363374.71376604645,0.28,0.53,0.242755,0.54414
349306.75230531814,0.23,0.52,0.23082999999999998,0.54074
362947.039302386,0.235,0.58,0.240715,0.5413800000000001
344498.3914978771,0.25,0.6,0.249525,0.54422
346985.9318937978,0.26,0.51,0.235,0.54001
358739.73800092994,0.29,0.55,0.23248,0.54061
339953.4412130483,0.19,0.55,0.23767500000000003,0.5415399999999999
356939.8280028319,0.195,0.54,0.237765,0.5426599999999999
349711.57124013815,0.26,0.62,0.25104499999999996,0.5415599999999999
364366.5306413602,0.265,0.51,0.24351,0.54295
345236.75600448344,0.29,0.51,0.240715,0.5429200000000001
345360.6836456687,0.24,0.56,0.23829499999999998,0.5410699999999999
348895.8471785689,0.28,0.51,0.23465499999999997,0.54142
336211.81349490397,0.34,0.63,0.24734499999999998,0.54352
353046.3185201837,0.215,0.54,0.240945,0.54113
357713.8158853747,0.405,0.58,0.249005,0.54274
343276.51097775914,0.39,0.52,0.2436,0.5389700000000001
357303.7355041257,0.3,0.51,0.24835000000000002,0.5441600000000001
341780.6989571316,0.275,0.53,0.23682499999999998,0.54075
361676.6834450677,0.265,0.51,0.22864500000000001,0.54223
346339.6741619196,0.245,0.58,0.242315,0.54137
351562.5958791191,0.265,0.52,0.23549,0.5425800000000001
353145.41923269746,0.265,0.51,0.24688,0.5452
350632.3293318793,0.35,0.51,0.245295,0.54141
354383.68066965963,0.235,0.57,0.23267500000000002,0.54055
353404.25355194515,0.3,0.51,0.23026,0.5439299999999999
330160.70304595784,0.33,0.54,0.24836000000000003,0.5442
355031.0676481785,0.175,0.5,0.22786,0.5414800000000001
349989.18564648135,0.165,0.58,0.236415,0.54421
